shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
5512,46.1913848600709,6.21661126155768,24,0
5512,46.1927156249488,6.22432778984934,25,0
5512,46.1940712308053,6.23058006422769,26,0
5758,46.1878090471733,6.12472259113231,1,0
5758,46.1875851624535,6.12762414950042,2,0
5758,46.1889160193308,6.13101978127486,3,0
5758,46.190358781039,6.13385845757307,4,0
5758,46.192641003472,6.13829613507724,5,0
5758,46.1951158950737,6.14093718201292,6,0
5758,46.198144065585,6.14316500391785,7,0
5758,46.2011969392001,6.14418010018904,8,0
5758,46.2047283614253,6.1430482229309,9,0
5758,46.2031118935082,6.14718047323842,10,0
5758,46.2018622068667,6.15281291007063,11,0
5758,46.2010788067161,6.15641515436045,12,0
5758,46.2006187093576,6.15854416158411,13,0
5758,46.2000839967758,6.16452694137718,14,0
5758,46.2000093853042,6.16768002802488,15,0
5758,46.1996114557443,6.1746689209363,16,0
5758,46.1988342412615,6.18036423983841,17,0
5758,46.1982746400266,6.18563735055693,18,0
5758,46.1953646217344,6.19247352987003,19,0
5758,46.1939779562442,6.1965518812605,20,0
5758,46.1932379724497,6.20090871038909,21,0
5758,46.1924482308546,6.20646928199856,22,0
5758,46.1916149478912,6.21145493182612,23,0
5758,46.1913848600709,6.21661126155768,24,0
5758,46.1927156249488,6.22432778984934,25,0
5758,46.1940712308053,6.23058006422769,26,0
5760,46.1878090471733,6.12472259113231,1,0
5760,46.1875851624535,6.12762414950042,2,0
5760,46.1889160193308,6.13101978127486,3,0
5760,46.190358781039,6.13385845757307,4,0
5760,46.192641003472,6.13829613507724,5,0
5760,46.1951158950737,6.14093718201292,6,0
5760,46.198144065585,6.14316500391785,7,0
5760,46.2011969392001,6.14418010018904,8,0
5760,46.2047283614253,6.1430482229309,9,0
5760,46.2031118935082,6.14718047323842,10,0
5760,46.2018622068667,6.15281291007063,11,0
5760,46.2010788067161,6.15641515436045,12,0
5760,46.2006187093576,6.15854416158411,13,0
5760,46.2000839967758,6.16452694137718,14,0
5760,46.2000093853042,6.16768002802488,15,0
5760,46.1996114557443,6.1746689209363,16,0
5760,46.1988342412615,6.18036423983841,17,0
5760,46.1982746400266,6.18563735055693,18,0
5760,46.1953646217344,6.19247352987003,19,0
5760,46.1939779562442,6.1965518812605,20,0
5760,46.1932379724497,6.20090871038909,21,0
5760,46.1924482308546,6.20646928199856,22,0
5760,46.1916149478912,6.21145493182612,23,0
5760,46.1913848600709,6.21661126155768,24,0
5760,46.1927156249488,6.22432778984934,25,0
5760,46.1940712308053,6.23058006422769,26,0
6195,46.1878090471733,6.12472259113231,1,0
6195,46.1875851624535,6.12762414950042,2,0
6195,46.1889160193308,6.13101978127486,3,0
6195,46.190358781039,6.13385845757307,4,0
6195,46.192641003472,6.13829613507724,5,0
6195,46.1951158950737,6.14093718201292,6,0
6195,46.198144065585,6.14316500391785,7,0
6195,46.2011969392001,6.14418010018904,8,0
6195,46.2047283614253,6.1430482229309,9,0
6195,46.2031118935082,6.14718047323842,10,0
6195,46.2018622068667,6.15281291007063,11,0
6195,46.2010788067161,6.15641515436045,12,0
6195,46.2006187093576,6.15854416158411,13,0
6195,46.2000839967758,6.16452694137718,14,0
6195,46.2000093853042,6.16768002802488,15,0
6195,46.1996114557443,6.1746689209363,16,0
6195,46.1988342412615,6.18036423983841,17,0
6195,46.1982746400266,6.18563735055693,18,0
6195,46.1953646217344,6.19247352987003,19,0
6195,46.1939779562442,6.1965518812605,20,0
6195,46.1932379724497,6.20090871038909,21,0
6195,46.1924482308546,6.20646928199856,22,0
6195,46.1916149478912,6.21145493182612,23,0
6195,46.1913848600709,6.21661126155768,24,0
6195,46.1927156249488,6.22432778984934,25,0
6195,46.1940712308053,6.23058006422769,26,0
6243,46.2264279451735,6.08290601465072,1,0
6243,46.2273166310179,6.0778215501419,2,0
6243,46.2288578143146,6.07199148394715,3,0
6243,46.230001244927,6.0677065200413,4,0
6243,46.2320332612009,6.06059186299009,5,0
6243,46.2334438215308,6.05563316262106,6,0
6245,46.2264279451735,6.08290601465072,1,0
6245,46.2273166310179,6.0778215501419,2,0
6245,46.2288578143146,6.07199148394715,3,0
6245,46.230001244927,6.0677065200413,4,0
6245,46.2320332612009,6.06059186299009,5,0
6245,46.2334438215308,6.05563316262106,6,0
6246,46.2264279451735,6.08290601465072,1,0
6246,46.2273166310179,6.0778215501419,2,0
6246,46.2288578143146,6.07199148394715,3,0
6246,46.230001244927,6.0677065200413,4,0
6246,46.2320332612009,6.06059186299009,5,0
6246,46.2334438215308,6.05563316262106,6,0
6495,46.2264279451735,6.08290601465072,1,0
6495,46.2273166310179,6.0778215501419,2,0
6495,46.2288578143146,6.07199148394715,3,0
6495,46.230001244927,6.0677065200413,4,0
6495,46.2320332612009,6.06059186299009,5,0
6495,46.2334438215308,6.05563316262106,6,0
6742,46.2264279451735,6.08290601465072,1,0
6742,46.2273166310179,6.0778215501419,2,0
6742,46.2288578143146,6.07199148394715,3,0
6742,46.230001244927,6.0677065200413,4,0
6742,46.2320332612009,6.06059186299009,5,0
6742,46.2334438215308,6.05563316262106,6,0
6781,46.2264279451735,6.08290601465072,1,0
6781,46.2273166310179,6.0778215501419,2,0
6781,46.2288578143146,6.07199148394715,3,0
6781,46.230001244927,6.0677065200413,4,0
6781,46.2320332612009,6.06059186299009,5,0
6781,46.2334438215308,6.05563316262106,6,0
7260,46.2018622068667,6.15281291007063,1,0
7260,46.2025399011603,6.15545395700631,2,0
7260,46.2033978874489,6.15151933606132,3,0
7260,46.2031118935082,6.14718047323842,4,0
7260,46.2047283614253,6.1430482229309,5,0
7260,46.2074451638098,6.14219482341086,6,0
7260,46.2097328931811,6.14243736853761,7,0
7260,46.2084957904881,6.13574491966999,8,0
7260,46.2087444565834,6.13148690522267,9,0
7260,46.2078119529215,6.12721990762251,10,0
7260,46.2089060889417,6.12318647199625,11,0
7260,46.2133880890977,6.11915303636999,12,0
7260,46.2164276841032,6.11808404118174,13,0
7260,46.219728158082,6.1142033191538,14,0
7260,46.2216486815731,6.11167905320507,15,0
7260,46.2245821670639,6.10780731432998,16,0
7260,46.2285470953584,6.1039804912191,17,0
7260,46.229367389595,6.10642390879224,18,0
7260,46.2308898729206,6.11013395091618,19,0
7460,46.2018622068667,6.15281291007063,1,0
7460,46.2025399011603,6.15545395700631,2,0
7460,46.2033978874489,6.15151933606132,3,0
7460,46.2031118935082,6.14718047323842,4,0
7460,46.2047283614253,6.1430482229309,5,0
7460,46.2074451638098,6.14219482341086,6,0
7460,46.2097328931811,6.14243736853761,7,0
7460,46.2084957904881,6.13574491966999,8,0
7460,46.2087444565834,6.13148690522267,9,0
7460,46.2078119529215,6.12721990762251,10,0
7460,46.2089060889417,6.12318647199625,11,0
7460,46.2133880890977,6.11915303636999,12,0
7460,46.2164276841032,6.11808404118174,13,0
7460,46.219728158082,6.1142033191538,14,0
7460,46.2216486815731,6.11167905320507,15,0
7460,46.2245821670639,6.10780731432998,16,0
7460,46.2285470953584,6.1039804912191,17,0
7460,46.229367389595,6.10642390879224,18,0
7460,46.2308898729206,6.11013395091618,19,0
7701,46.2018622068667,6.15281291007063,1,0
7701,46.2025399011603,6.15545395700631,2,0
7701,46.2033978874489,6.15151933606132,3,0
7701,46.2031118935082,6.14718047323842,4,0
7701,46.2047283614253,6.1430482229309,5,0
7701,46.2074451638098,6.14219482341086,6,0
7701,46.2097328931811,6.14243736853761,7,0
7701,46.2084957904881,6.13574491966999,8,0
7701,46.2087444565834,6.13148690522267,9,0
7701,46.2078119529215,6.12721990762251,10,0
7701,46.2089060889417,6.12318647199625,11,0
7701,46.2133880890977,6.11915303636999,12,0
7701,46.2164276841032,6.11808404118174,13,0
7701,46.219728158082,6.1142033191538,14,0
7701,46.2216486815731,6.11167905320507,15,0
7701,46.2245821670639,6.10780731432998,16,0
7701,46.2285470953584,6.1039804912191,17,0
7701,46.229367389595,6.10642390879224,18,0
7701,46.2308898729206,6.11013395091618,19,0
8212,46.2000839967758,6.16452694137718,1,0
8212,46.2000093853042,6.16768002802488,2,0
8212,46.1962600283917,6.16610797627745,3,0
8212,46.1924357938883,6.16365557555147,4,0
8212,46.1900167504381,6.16140978734085,5,0
8212,46.1871622666061,6.15891247085066,6,0
8212,46.1818820136778,6.1573134696447,7,0
8212,46.1846683587541,6.15001914953663,8,0
8212,46.1846932361991,6.14592283184048,9,0
8212,46.1868015587535,6.14020954663268,10,0
8212,46.1835053256362,6.13531372833355,11,0
8212,46.1853587036737,6.13566407129441,12,0
8212,46.1886361689246,6.1371013757492,13,0
8212,46.1907381215796,6.13596051533821,14,0
8212,46.1932068804755,6.1339482891015,15,0
8212,46.195830981189,6.12938484745754,16,0
8212,46.2007865831646,6.12969027465418,17,0
8212,46.2039512193248,6.1323403047427,18,0
8212,46.2054246714093,6.13222352375575,19,0
8212,46.2078119529215,6.12721990762251,20,0
8212,46.2114424113478,6.12735465491514,21,0
8212,46.2132389021895,6.13052570786853,22,0
8212,46.2160485209046,6.13067842146685,23,0
8212,46.2190382448936,6.13412795215835,24,0
8212,46.2206480288484,6.13616712785358,25,0
8212,46.2223012713506,6.13914055144443,26,0
8212,46.2234324085898,6.14462925783117,27,0
8212,46.223892314869,6.14771047925612,28,0
8213,46.2000839967758,6.16452694137718,1,0
8213,46.2000093853042,6.16768002802488,2,0
8213,46.1962600283917,6.16610797627745,3,0
8213,46.1924357938883,6.16365557555147,4,0
8213,46.1900167504381,6.16140978734085,5,0
8213,46.1871622666061,6.15891247085066,6,0
8213,46.1818820136778,6.1573134696447,7,0
8213,46.1846683587541,6.15001914953663,8,0
8213,46.1846932361991,6.14592283184048,9,0
8213,46.1868015587535,6.14020954663268,10,0
8213,46.1835053256362,6.13531372833355,11,0
8213,46.1853587036737,6.13566407129441,12,0
8213,46.1886361689246,6.1371013757492,13,0
8213,46.1907381215796,6.13596051533821,14,0
8213,46.1932068804755,6.1339482891015,15,0
8213,46.195830981189,6.12938484745754,16,0
8213,46.2007865831646,6.12969027465418,17,0
8213,46.2039512193248,6.1323403047427,18,0
8213,46.2054246714093,6.13222352375575,19,0
8213,46.2078119529215,6.12721990762251,20,0
8213,46.2114424113478,6.12735465491514,21,0
8213,46.2132389021895,6.13052570786853,22,0
8213,46.2160485209046,6.13067842146685,23,0
8213,46.2190382448936,6.13412795215835,24,0
8213,46.2206480288484,6.13616712785358,25,0
8213,46.2223012713506,6.13914055144443,26,0
8213,46.2234324085898,6.14462925783117,27,0
8213,46.223892314869,6.14771047925612,28,0
8215,46.2000839967758,6.16452694137718,1,0
8215,46.2000093853042,6.16768002802488,2,0
8215,46.1962600283917,6.16610797627745,3,0
8215,46.1924357938883,6.16365557555147,4,0
8215,46.1900167504381,6.16140978734085,5,0
8215,46.1871622666061,6.15891247085066,6,0
8215,46.1818820136778,6.1573134696447,7,0
8215,46.1846683587541,6.15001914953663,8,0
8215,46.1846932361991,6.14592283184048,9,0
8215,46.1868015587535,6.14020954663268,10,0
8215,46.1835053256362,6.13531372833355,11,0
8215,46.1853587036737,6.13566407129441,12,0
8215,46.1886361689246,6.1371013757492,13,0
8215,46.1907381215796,6.13596051533821,14,0
8215,46.1932068804755,6.1339482891015,15,0
8215,46.195830981189,6.12938484745754,16,0
8215,46.2007865831646,6.12969027465418,17,0
8215,46.2039512193248,6.1323403047427,18,0
8215,46.2054246714093,6.13222352375575,19,0
8215,46.2078119529215,6.12721990762251,20,0
8215,46.2114424113478,6.12735465491514,21,0
8215,46.2132389021895,6.13052570786853,22,0
8215,46.2160485209046,6.13067842146685,23,0
8215,46.2190382448936,6.13412795215835,24,0
8215,46.2206480288484,6.13616712785358,25,0
8215,46.2223012713506,6.13914055144443,26,0
8215,46.2234324085898,6.14462925783117,27,0
8215,46.223892314869,6.14771047925612,28,0
9352,46.1886797013036,6.09972247677178,1,0
9352,46.189239400248,6.10161792202154,2,0
9352,46.1912045202952,6.10050401106907,3,0
9352,46.1920999947349,6.10330675475592,4,0
9352,46.1937292233073,6.10793307846978,5,0
9352,46.1945376012361,6.11216414345857,6,0
9352,46.1970559331722,6.11538011217616,7,0
9352,46.1964776597502,6.11791336127773,8,0
9352,46.1954952027806,6.12227917355916,9,0
9352,46.2007865831646,6.12969027465418,10,0
9352,46.1998104208845,6.13282539499619,11,0
9352,46.1978083013105,6.13626594253485,12,0
9352,46.1997482443556,6.13754155023848,13,0
9352,46.2010850242216,6.14032632761963,14,0
9352,46.2021730768465,6.14185346360285,15,0
9352,46.2047283614253,6.1430482229309,16,0
9352,46.2074451638098,6.14219482341086,17,0
9352,46.2097328931811,6.14243736853761,18,0
9352,46.2084957904881,6.13574491966999,19,0
9352,46.2087444565834,6.13148690522267,20,0
9352,46.2078119529215,6.12721990762251,21,0
9352,46.2089060889417,6.12318647199625,22,0
9352,46.2102053471586,6.11719470905034,23,0
9352,46.2112248392635,6.11279296415754,24,0
9352,46.212225663715,6.10513033478293,25,0
9352,46.2136491652119,6.10313607485191,26,0
9352,46.2190631067807,6.09288629745868,27,0
9352,46.2176832550224,6.08831387266187,28,0
9352,46.2165830781004,6.0856728257262,29,0
9352,46.2152404594515,6.08187295207384,30,0
9352,46.21269809625,6.07909715784552,31,0
9355,46.1886797013036,6.09972247677178,1,0
9355,46.189239400248,6.10161792202154,2,0
9355,46.1912045202952,6.10050401106907,3,0
9355,46.1920999947349,6.10330675475592,4,0
9355,46.1937292233073,6.10793307846978,5,0
9355,46.1945376012361,6.11216414345857,6,0
9355,46.1970559331722,6.11538011217616,7,0
9355,46.1964776597502,6.11791336127773,8,0
9355,46.1954952027806,6.12227917355916,9,0
9355,46.2007865831646,6.12969027465418,10,0
9355,46.1998104208845,6.13282539499619,11,0
9355,46.1978083013105,6.13626594253485,12,0
9355,46.1997482443556,6.13754155023848,13,0
9355,46.2010850242216,6.14032632761963,14,0
9355,46.2021730768465,6.14185346360285,15,0
9355,46.2047283614253,6.1430482229309,16,0
9355,46.2074451638098,6.14219482341086,17,0
9355,46.2097328931811,6.14243736853761,18,0
9355,46.2084957904881,6.13574491966999,19,0
9355,46.2087444565834,6.13148690522267,20,0
9355,46.2078119529215,6.12721990762251,21,0
9355,46.2089060889417,6.12318647199625,22,0
9355,46.2102053471586,6.11719470905034,23,0
9355,46.2112248392635,6.11279296415754,24,0
9355,46.212225663715,6.10513033478293,25,0
9355,46.2136491652119,6.10313607485191,26,0
9355,46.2190631067807,6.09288629745868,27,0
9355,46.2176832550224,6.08831387266187,28,0
9355,46.2165830781004,6.0856728257262,29,0
9355,46.2152404594515,6.08187295207384,30,0
9355,46.21269809625,6.07909715784552,31,0
9507,46.1886797013036,6.09972247677178,1,0
9507,46.189239400248,6.10161792202154,2,0
9507,46.1912045202952,6.10050401106907,3,0
9507,46.1920999947349,6.10330675475592,4,0
9507,46.1937292233073,6.10793307846978,5,0
9507,46.1945376012361,6.11216414345857,6,0
9507,46.1970559331722,6.11538011217616,7,0
9507,46.1964776597502,6.11791336127773,8,0
9507,46.1954952027806,6.12227917355916,9,0
9507,46.2007865831646,6.12969027465418,10,0
9507,46.1998104208845,6.13282539499619,11,0
9507,46.1978083013105,6.13626594253485,12,0
9507,46.1997482443556,6.13754155023848,13,0
9507,46.2010850242216,6.14032632761963,14,0
9507,46.2021730768465,6.14185346360285,15,0
9507,46.2047283614253,6.1430482229309,16,0
9507,46.2074451638098,6.14219482341086,17,0
9507,46.2097328931811,6.14243736853761,18,0
9507,46.2084957904881,6.13574491966999,19,0
9507,46.2087444565834,6.13148690522267,20,0
9507,46.2078119529215,6.12721990762251,21,0
9507,46.2089060889417,6.12318647199625,22,0
9507,46.2102053471586,6.11719470905034,23,0
9507,46.2112248392635,6.11279296415754,24,0
9507,46.212225663715,6.10513033478293,25,0
9507,46.2136491652119,6.10313607485191,26,0
9507,46.2190631067807,6.09288629745868,27,0
9507,46.2176832550224,6.08831387266187,28,0
9507,46.2165830781004,6.0856728257262,29,0
9507,46.2152404594515,6.08187295207384,30,0
9507,46.21269809625,6.07909715784552,31,0
10485,46.223892314869,6.14771047925612,1,0
10485,46.2203994166475,6.14983050332694,2,0
10485,46.2167881975033,6.1510701784192,3,0
10485,46.21351862731,6.15049525663728,4,0
10485,46.2118899854968,6.14964185711725,5,0
10485,46.2104788712881,6.14850099670626,6,0
10485,46.209024204595,6.14718945639126,7,0
10485,46.2097328931811,6.14243736853761,8,0
10485,46.2068669997286,6.1395358101695,9,0
10485,46.2036900971115,6.13988615313036,10,0
10485,46.2010850242216,6.14032632761963,11,0
10485,46.1976093289205,6.1393022481956,12,0
10485,46.1948982583221,6.14342551535028,13,0
10485,46.1955200753257,6.14720742269695,14,0
10485,46.1948298580221,6.1491028679467,15,0
10485,46.1957066190548,6.15072881861119,16,0
10485,46.1937789699848,6.15385495580036,17,0
10485,46.1960361780952,6.15623549130361,18,0
10485,46.1985233523901,6.15730448649186,19,0
10485,46.2010788067161,6.15641515436045,20,0
10485,46.201700553782,6.16211945641541,21,0
10485,46.2030310688638,6.16627865618146,22,0
10485,46.2028880711247,6.16991683308265,23,0
10485,46.203901481856,6.17477671877041,24,0
10485,46.2060898878825,6.17946592455417,25,0
10485,46.2052630288067,6.18354427594464,26,0
