route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
"92-19-j22-1","TA+jp000","490.TA.92-19-j22-1.4.H","Onex"," cité","19021",9352
"92-19-j22-1","TA+qW","491.TA.92-19-j22-1.4.H","Onex"," cité","20524",9352
"92-19-j22-1","TA+qW","492.TA.92-19-j22-1.4.H","Onex"," cité","20551",9352
"92-19-j22-1","TA+jp000","493.TA.92-19-j22-1.4.H","Onex"," cité","19171",9352
"92-19-j22-1","TA+w0100","494.TA.92-19-j22-1.4.H","Onex"," cité","19171",9352
"92-19-j22-1","TA+qW","495.TA.92-19-j22-1.4.H","Onex"," cité","20397",9352
"92-19-j22-1","TA+qW","496.TA.92-19-j22-1.4.H","Onex"," cité","20385",9352
"92-19-j22-1","TA+w0100","497.TA.92-19-j22-1.4.H","Onex"," cité","19009",9352
"92-19-j22-1","TA+jp000","498.TA.92-19-j22-1.4.H","Onex"," cité","19009",9352
"92-19-j22-1","TA+w0100","499.TA.92-19-j22-1.4.H","Onex"," cité","18341",9352
"92-19-j22-1","TA+w0100","5.TA.92-19-j22-1.1.H","Genève"," Jonction","18160",9352
"92-19-j22-1","TA+qV","50.TA.92-19-j22-1.1.H","Genève"," Jonction","16927",9352
"92-19-j22-1","TA+jp000","500.TA.92-19-j22-1.4.H","Onex"," cité","18341",9352
"92-19-j22-1","TA+qW","501.TA.92-19-j22-1.4.H","Onex"," cité","20496",9352
"92-19-j22-1","TA+qW","502.TA.92-19-j22-1.4.H","Onex"," cité","19869",9352
"92-19-j22-1","TA+qW","503.TA.92-19-j22-1.4.H","Onex"," cité","20350",9352
"92-19-j22-1","TA+w0100","504.TA.92-19-j22-1.4.H","Onex"," cité","19081",9352
"92-19-j22-1","TA+jp000","505.TA.92-19-j22-1.4.H","Onex"," cité","19081",9352
"92-19-j22-1","TA+jp000","506.TA.92-19-j22-1.4.H","Onex"," cité","19169",9352
"92-19-j22-1","TA+w0100","507.TA.92-19-j22-1.4.H","Onex"," cité","19169",9352
"92-19-j22-1","TA+qW","508.TA.92-19-j22-1.4.H","Onex"," cité","20395",9352
"92-19-j22-1","TA+qW","509.TA.92-19-j22-1.4.H","Onex"," cité","20464",9352
"92-19-j22-1","TA+qW","51.TA.92-19-j22-1.1.H","Genève"," Jonction","19428",9352
"92-19-j22-1","TA+w0100","510.TA.92-19-j22-1.4.H","Onex"," cité","19183",9352
"92-19-j22-1","TA+jp000","511.TA.92-19-j22-1.4.H","Onex"," cité","19183",9352
"92-19-j22-1","TA+w0100","512.TA.92-19-j22-1.4.H","Onex"," cité","19181",9352
"92-19-j22-1","TA+jp000","513.TA.92-19-j22-1.4.H","Onex"," cité","19181",9352
"92-19-j22-1","TA+qW","514.TA.92-19-j22-1.4.H","Onex"," cité","20522",9352
"92-19-j22-1","TA+qW","515.TA.92-19-j22-1.4.H","Onex"," cité","20533",9352
"92-19-j22-1","TA+qW","516.TA.92-19-j22-1.4.H","Onex"," cité","20483",9352
"92-19-j22-1","TA+qW","517.TA.92-19-j22-1.4.H","Onex"," cité","19780",9352
"92-19-j22-1","TA+jp000","518.TA.92-19-j22-1.4.H","Onex"," cité","18237",9352
"92-19-j22-1","TA+w0100","519.TA.92-19-j22-1.4.H","Onex"," cité","18237",9352
"92-19-j22-1","TA+qW","52.TA.92-19-j22-1.1.H","Genève"," Jonction","19439",9352
"92-19-j22-1","TA+w0100","520.TA.92-19-j22-1.4.H","Onex"," cité","19177",9352
"92-19-j22-1","TA+jp000","521.TA.92-19-j22-1.4.H","Onex"," cité","19177",9352
"92-19-j22-1","TA+qW","522.TA.92-19-j22-1.4.H","Onex"," cité","20468",9352
"92-19-j22-1","TA+jp000","523.TA.92-19-j22-1.4.H","Onex"," cité","19087",9352
"92-19-j22-1","TA+w0100","524.TA.92-19-j22-1.4.H","Onex"," cité","19087",9352
"92-19-j22-1","TA+qW","525.TA.92-19-j22-1.4.H","Onex"," cité","20488",9352
"92-19-j22-1","TA+qW","526.TA.92-19-j22-1.4.H","Onex"," cité","20492",9352
"92-19-j22-1","TA+qW","527.TA.92-19-j22-1.4.H","Onex"," cité","19859",9352
"92-19-j22-1","TA+qW","528.TA.92-19-j22-1.4.H","Onex"," cité","20449",9352
"92-19-j22-1","TA+qW","529.TA.92-19-j22-1.4.H","Onex"," cité","20352",9352
"92-19-j22-1","TA+qW","53.TA.92-19-j22-1.1.H","Genève"," Jonction","19542",9352
"92-19-j22-1","TA+qW","530.TA.92-19-j22-1.4.H","Onex"," cité","20498",9352
"92-19-j22-1","TA+qW","531.TA.92-19-j22-1.4.H","Onex"," cité","20370",9352
"92-19-j22-1","TA+qW","532.TA.92-19-j22-1.4.H","Onex"," cité","19871",9352
"92-19-j22-1","TA+qW","533.TA.92-19-j22-1.4.H","Onex"," cité","19376",9352
"92-19-j22-1","TA+qW","534.TA.92-19-j22-1.4.H","Onex"," cité","19812",9352
"92-19-j22-1","TA+w0100","535.TA.92-19-j22-1.4.H","Onex"," cité","18339",9352
"92-19-j22-1","TA+jp000","536.TA.92-19-j22-1.4.H","Onex"," cité","18339",9352
"92-19-j22-1","TA+w0100","537.TA.92-19-j22-1.4.H","Onex"," cité","19038",9352
"92-19-j22-1","TA+jp000","538.TA.92-19-j22-1.4.H","Onex"," cité","19038",9352
"92-19-j22-1","TA+jp000","539.TA.92-19-j22-1.4.H","Onex"," cité","18997",9352
"92-19-j22-1","TA+qW","54.TA.92-19-j22-1.1.H","Genève"," Jonction","19565",9352
"92-19-j22-1","TA+w0100","540.TA.92-19-j22-1.4.H","Onex"," cité","18997",9352
"92-19-j22-1","TA+qW","541.TA.92-19-j22-1.4.H","Onex"," cité","20546",9352
"92-19-j22-1","TA+qW","542.TA.92-19-j22-1.4.H","Onex"," cité","19739",9352
"92-19-j22-1","TA+e3","543.TA.92-19-j22-1.4.H","Onex"," cité","21419",9352
"92-19-j22-1","TA+e3","544.TA.92-19-j22-1.4.H","Onex"," cité","21487",9352
"92-19-j22-1","TA+e3","545.TA.92-19-j22-1.4.H","Onex"," cité","21463",9352
"92-19-j22-1","TA+e3","546.TA.92-19-j22-1.4.H","Onex"," cité","21439",9352
"92-19-j22-1","TA+e3","547.TA.92-19-j22-1.4.H","Onex"," cité","21007",9352
"92-19-j22-1","TA+w0100","548.TA.92-19-j22-1.4.H","Onex"," cité","18937",9352
"92-19-j22-1","TA+jp000","549.TA.92-19-j22-1.4.H","Onex"," cité","18937",9352
"92-19-j22-1","TA+qW","55.TA.92-19-j22-1.1.H","Genève"," Jonction","19623",9352
"92-19-j22-1","TA+e3","550.TA.92-19-j22-1.4.H","Onex"," cité","21508",9352
"92-19-j22-1","TA+e3","551.TA.92-19-j22-1.4.H","Onex"," cité","21489",9352
"92-19-j22-1","TA+e3","552.TA.92-19-j22-1.4.H","Onex"," cité","21469",9352
"92-19-j22-1","TA+e3","553.TA.92-19-j22-1.4.H","Onex"," cité","21529",9352
"92-19-j22-1","TA+e3","554.TA.92-19-j22-1.4.H","Onex"," cité","21003",9352
"92-19-j22-1","TA+jp000","555.TA.92-19-j22-1.4.H","Onex"," cité","18285",9352
"92-19-j22-1","TA+w0100","556.TA.92-19-j22-1.4.H","Onex"," cité","18285",9352
"92-19-j22-1","TA+jp000","557.TA.92-19-j22-1.4.H","Onex"," cité","18314",9352
"92-19-j22-1","TA+w0100","558.TA.92-19-j22-1.4.H","Onex"," cité","18314",9352
"92-19-j22-1","TA+w0100","559.TA.92-19-j22-1.4.H","Onex"," cité","19153",9352
"92-19-j22-1","TA+qW","56.TA.92-19-j22-1.1.H","Genève"," Jonction","19487",9352
"92-19-j22-1","TA+jp000","560.TA.92-19-j22-1.4.H","Onex"," cité","19153",9352
"92-19-j22-1","TA+w0100","561.TA.92-19-j22-1.4.H","Onex"," cité","19114",9352
"92-19-j22-1","TA+jp000","562.TA.92-19-j22-1.4.H","Onex"," cité","19114",9352
"92-19-j22-1","TA+w0100","563.TA.92-19-j22-1.4.H","Onex"," cité","19130",9352
"92-19-j22-1","TA+jp000","564.TA.92-19-j22-1.4.H","Onex"," cité","19130",9352
"92-19-j22-1","TA+w0100","565.TA.92-19-j22-1.4.H","Onex"," cité","19046",9352
"92-19-j22-1","TA+jp000","566.TA.92-19-j22-1.4.H","Onex"," cité","19046",9352
"92-19-j22-1","TA+w0100","567.TA.92-19-j22-1.4.H","Onex"," cité","19019",9352
"92-19-j22-1","TA+jp000","568.TA.92-19-j22-1.4.H","Onex"," cité","19019",9352
"92-19-j22-1","TA+jp000","569.TA.92-19-j22-1.4.H","Onex"," cité","18228",9352
"92-19-j22-1","TA+e3","57.TA.92-19-j22-1.1.H","Genève"," Jonction","21222",9352
"92-19-j22-1","TA+w0100","570.TA.92-19-j22-1.4.H","Onex"," cité","18228",9352
"92-19-j22-1","TA+jp000","571.TA.92-19-j22-1.4.H","Onex"," cité","18283",9352
"92-19-j22-1","TA+w0100","572.TA.92-19-j22-1.4.H","Onex"," cité","18283",9352
"92-19-j22-1","TA+qW","573.TA.92-19-j22-1.4.H","Onex"," cité","20330",9352
"92-19-j22-1","TA+w0100","574.TA.92-19-j22-1.4.H","Onex"," cité","19051",9352
"92-19-j22-1","TA+jp000","575.TA.92-19-j22-1.4.H","Onex"," cité","19051",9352
"92-19-j22-1","TA+w0100","576.TA.92-19-j22-1.4.H","Onex"," cité","18966",9352
"92-19-j22-1","TA+jp000","577.TA.92-19-j22-1.4.H","Onex"," cité","18966",9352
"92-19-j22-1","TA+w0100","578.TA.92-19-j22-1.4.H","Onex"," cité","19063",9352
"92-19-j22-1","TA+jp000","579.TA.92-19-j22-1.4.H","Onex"," cité","19063",9352
"92-19-j22-1","TA+qW","58.TA.92-19-j22-1.1.H","Genève"," Jonction","19980",9352
"92-19-j22-1","TA+w0100","580.TA.92-19-j22-1.4.H","Onex"," cité","19079",9352
"92-19-j22-1","TA+jp000","581.TA.92-19-j22-1.4.H","Onex"," cité","19079",9352
"92-19-j22-1","TA+jp000","582.TA.92-19-j22-1.4.H","Onex"," cité","19155",9352
"92-19-j22-1","TA+w0100","583.TA.92-19-j22-1.4.H","Onex"," cité","19155",9352
"92-19-j22-1","TA+jp000","584.TA.92-19-j22-1.4.H","Onex"," cité","19069",9352
"92-19-j22-1","TA+w0100","585.TA.92-19-j22-1.4.H","Onex"," cité","19069",9352
"92-19-j22-1","TA+jp000","586.TA.92-19-j22-1.4.H","Onex"," cité","18363",9352
"92-19-j22-1","TA+w0100","587.TA.92-19-j22-1.4.H","Onex"," cité","18363",9352
"92-19-j22-1","TA+w0100","588.TA.92-19-j22-1.4.H","Onex"," cité","18939",9352
"92-19-j22-1","TA+jp000","589.TA.92-19-j22-1.4.H","Onex"," cité","18939",9352
"92-19-j22-1","TA+jp000","59.TA.92-19-j22-1.1.H","Genève"," Jonction","18508",9352
"92-19-j22-1","TA+jp000","590.TA.92-19-j22-1.4.H","Onex"," cité","19205",9352
"92-19-j22-1","TA+w0100","591.TA.92-19-j22-1.4.H","Onex"," cité","19205",9352
"92-19-j22-1","TA+w0100","592.TA.92-19-j22-1.4.H","Onex"," cité","18949",9352
"92-19-j22-1","TA+jp000","593.TA.92-19-j22-1.4.H","Onex"," cité","18949",9352
"92-19-j22-1","TA+jp000","594.TA.92-19-j22-1.4.H","Onex"," cité","19132",9352
"92-19-j22-1","TA+w0100","595.TA.92-19-j22-1.4.H","Onex"," cité","19132",9352
"92-19-j22-1","TA+jp000","596.TA.92-19-j22-1.4.H","Onex"," cité","19139",9352
"92-19-j22-1","TA+w0100","597.TA.92-19-j22-1.4.H","Onex"," cité","19139",9352
"92-19-j22-1","TA+jp000","598.TA.92-19-j22-1.4.H","Onex"," cité","19028",9352
"92-19-j22-1","TA+w0100","599.TA.92-19-j22-1.4.H","Onex"," cité","19028",9352
"92-19-j22-1","TA+qV","6.TA.92-19-j22-1.1.H","Genève"," Jonction","16986",9352
"92-19-j22-1","TA+w0100","60.TA.92-19-j22-1.1.H","Genève"," Jonction","18508",9352
"92-19-j22-1","TA+jp000","600.TA.92-19-j22-1.4.H","Onex"," cité","18316",9352
"92-19-j22-1","TA+w0100","601.TA.92-19-j22-1.4.H","Onex"," cité","18316",9352
"92-19-j22-1","TA+w0100","602.TA.92-19-j22-1.4.H","Onex"," cité","19116",9352
"92-19-j22-1","TA+jp000","603.TA.92-19-j22-1.4.H","Onex"," cité","19116",9352
"92-19-j22-1","TA+qV","604.TA.92-19-j22-1.5.R","Genève"," Jonction","17080",9352
"92-19-j22-1","TA+w0100","605.TA.92-19-j22-1.5.R","Genève"," Jonction","18412",9352
"92-19-j22-1","TA+qW","606.TA.92-19-j22-1.5.R","Genève"," Jonction","20531",9352
"92-19-j22-1","TA+jp000","607.TA.92-19-j22-1.5.R","Genève"," Jonction","18412",9352
"92-19-j22-1","TA+e3","608.TA.92-19-j22-1.5.R","Genève"," Jonction","21540",9352
"92-19-j22-1","TA+jp000","609.TA.92-19-j22-1.5.R","Genève"," Jonction","19190",9352
"92-19-j22-1","TA+w0100","61.TA.92-19-j22-1.1.H","Genève"," Jonction","18600",9352
"92-19-j22-1","TA+qW","610.TA.92-19-j22-1.5.R","Genève"," Jonction","20441",9352
"92-19-j22-1","TA+qV","611.TA.92-19-j22-1.5.R","Genève"," Jonction","17589",9352
"92-19-j22-1","TA+w0100","612.TA.92-19-j22-1.5.R","Genève"," Jonction","19190",9352
"92-19-j22-1","TA+e3","613.TA.92-19-j22-1.5.R","Genève"," Jonction","21553",9352
"92-19-j22-1","TA+jp000","614.TA.92-19-j22-1.5.R","Genève"," Jonction","19084",9352
"92-19-j22-1","TA+w0100","615.TA.92-19-j22-1.5.R","Genève"," Jonction","19084",9352
"92-19-j22-1","TA+qV","616.TA.92-19-j22-1.5.R","Genève"," Jonction","17183",9352
"92-19-j22-1","TA+jp000","617.TA.92-19-j22-1.5.R","Genève"," Jonction","18981",9352
"92-19-j22-1","TA+w0100","618.TA.92-19-j22-1.5.R","Genève"," Jonction","18981",9352
"92-19-j22-1","TA+e3","619.TA.92-19-j22-1.5.R","Genève"," Jonction","21432",9352
"92-19-j22-1","TA+jp000","62.TA.92-19-j22-1.1.H","Genève"," Jonction","18600",9352
"92-19-j22-1","TA+e3","620.TA.92-19-j22-1.5.R","Genève"," Jonction","21047",9352
"92-19-j22-1","TA+qW","621.TA.92-19-j22-1.5.R","Genève"," Jonction","19795",9352
"92-19-j22-1","TA+jp000","622.TA.92-19-j22-1.5.R","Genève"," Jonction","18952",9352
"92-19-j22-1","TA+w0100","623.TA.92-19-j22-1.5.R","Genève"," Jonction","18952",9352
"92-19-j22-1","TA+qW","624.TA.92-19-j22-1.5.R","Genève"," Jonction","20486",9352
"92-19-j22-1","TA+w0100","625.TA.92-19-j22-1.5.R","Genève"," Jonction","19066",9352
"92-19-j22-1","TA+jp000","626.TA.92-19-j22-1.5.R","Genève"," Jonction","19066",9352
"92-19-j22-1","TA+jp000","627.TA.92-19-j22-1.5.R","Genève"," Jonction","19049",9352
"92-19-j22-1","TA+w0100","628.TA.92-19-j22-1.5.R","Genève"," Jonction","19049",9352
"92-19-j22-1","TA+qW","629.TA.92-19-j22-1.5.R","Genève"," Jonction","20398",9352
"92-19-j22-1","TA+jp000","63.TA.92-19-j22-1.1.H","Genève"," Jonction","18486",9352
"92-19-j22-1","TA+qW","630.TA.92-19-j22-1.5.R","Genève"," Jonction","20446",9352
"92-19-j22-1","TA+e3","631.TA.92-19-j22-1.6.R","Vernier"," village","21414",9352
"92-19-j22-1","TA+e3","632.TA.92-19-j22-1.6.R","Vernier"," village","20955",9352
"92-19-j22-1","TA+e3","633.TA.92-19-j22-1.6.R","Vernier"," village","21501",9352
"92-19-j22-1","TA+e3","634.TA.92-19-j22-1.6.R","Vernier"," village","21388",9352
"92-19-j22-1","TA+qV","635.TA.92-19-j22-1.6.R","Vernier"," village","17032",9352
"92-19-j22-1","TA+qW","636.TA.92-19-j22-1.6.R","Vernier"," village","19775",9352
"92-19-j22-1","TA+jp000","637.TA.92-19-j22-1.6.R","Vernier"," village","18982",9352
"92-19-j22-1","TA+qW","638.TA.92-19-j22-1.6.R","Vernier"," village","20382",9352
"92-19-j22-1","TA+w0100","639.TA.92-19-j22-1.6.R","Vernier"," village","18191",9352
"92-19-j22-1","TA+w0100","64.TA.92-19-j22-1.1.H","Genève"," Jonction","18486",9352
"92-19-j22-1","TA+w0100","640.TA.92-19-j22-1.6.R","Vernier"," village","18982",9352
"92-19-j22-1","TA+w0100","641.TA.92-19-j22-1.6.R","Vernier"," village","18934",9352
"92-19-j22-1","TA+qW","642.TA.92-19-j22-1.6.R","Vernier"," village","20327",9352
"92-19-j22-1","TA+qW","643.TA.92-19-j22-1.6.R","Vernier"," village","19736",9352
"92-19-j22-1","TA+jp000","644.TA.92-19-j22-1.6.R","Vernier"," village","18191",9352
"92-19-j22-1","TA+jp000","645.TA.92-19-j22-1.6.R","Vernier"," village","18934",9352
"92-19-j22-1","TA+w0100","646.TA.92-19-j22-1.6.R","Vernier"," village","19006",9352
"92-19-j22-1","TA+jp000","647.TA.92-19-j22-1.6.R","Vernier"," village","19006",9352
"92-19-j22-1","TA+jp000","648.TA.92-19-j22-1.6.R","Vernier"," village","17677",9352
"92-19-j22-1","TA+qW","649.TA.92-19-j22-1.6.R","Vernier"," village","19278",9352
"92-19-j22-1","TA+w0100","65.TA.92-19-j22-1.1.H","Genève"," Jonction","18593",9352
"92-19-j22-1","TA+w0100","650.TA.92-19-j22-1.6.R","Vernier"," village","17677",9352
"92-19-j22-1","TA+qV","651.TA.92-19-j22-1.6.R","Vernier"," village","17125",9352
"92-19-j22-1","TA+qW","652.TA.92-19-j22-1.6.R","Vernier"," village","19856",9352
"92-19-j22-1","TA+jp000","653.TA.92-19-j22-1.6.R","Vernier"," village","18255",9352
"92-19-j22-1","TA+w0100","654.TA.92-19-j22-1.6.R","Vernier"," village","18255",9352
"92-19-j22-1","TA+qV","655.TA.92-19-j22-1.6.R","Vernier"," village","17549",9352
"92-19-j22-1","TA+qV","656.TA.92-19-j22-1.6.R","Vernier"," village","17169",9352
"92-19-j22-1","TA+w0100","657.TA.92-19-j22-1.6.R","Vernier"," village","18282",9352
"92-19-j22-1","TA+jp000","658.TA.92-19-j22-1.6.R","Vernier"," village","18282",9352
"92-19-j22-1","TA+w0100","659.TA.92-19-j22-1.6.R","Vernier"," village","19050",9352
"92-19-j22-1","TA+w0100","66.TA.92-19-j22-1.1.H","Genève"," Jonction","18061",9352
"92-19-j22-1","TA+jp000","660.TA.92-19-j22-1.6.R","Vernier"," village","19050",9352
"92-19-j22-1","TA+qV","661.TA.92-19-j22-1.6.R","Vernier"," village","17218",9352
"92-19-j22-1","TA+qV","662.TA.92-19-j22-1.6.R","Vernier"," village","17184",9352
"92-19-j22-1","TA+qV","663.TA.92-19-j22-1.6.R","Vernier"," village","17195",9352
"92-19-j22-1","TA+qW","664.TA.92-19-j22-1.6.R","Vernier"," village","20419",9352
"92-19-j22-1","TA+w0100","665.TA.92-19-j22-1.6.R","Vernier"," village","19142",9352
"92-19-j22-1","TA+jp000","666.TA.92-19-j22-1.6.R","Vernier"," village","19103",9352
"92-19-j22-1","TA+jp000","667.TA.92-19-j22-1.6.R","Vernier"," village","19142",9352
"92-19-j22-1","TA+w0100","668.TA.92-19-j22-1.6.R","Vernier"," village","19103",9352
"92-19-j22-1","TA+qW","669.TA.92-19-j22-1.6.R","Vernier"," village","20487",9352
"92-19-j22-1","TA+jp000","67.TA.92-19-j22-1.1.H","Genève"," Jonction","18054",9352
"92-19-j22-1","TA+qW","670.TA.92-19-j22-1.6.R","Vernier"," village","20467",9352
"92-19-j22-1","TA+qW","671.TA.92-19-j22-1.6.R","Vernier"," village","20442",9352
"92-19-j22-1","TA+w0100","672.TA.92-19-j22-1.6.R","Vernier"," village","18357",9352
"92-19-j22-1","TA+qW","673.TA.92-19-j22-1.6.R","Vernier"," village","20463",9352
"92-19-j22-1","TA+jp000","674.TA.92-19-j22-1.6.R","Vernier"," village","19158",9352
"92-19-j22-1","TA+w0100","675.TA.92-19-j22-1.6.R","Vernier"," village","19158",9352
"92-19-j22-1","TA+w0100","676.TA.92-19-j22-1.6.R","Vernier"," village","19119",9352
"92-19-j22-1","TA+jp000","677.TA.92-19-j22-1.6.R","Vernier"," village","19119",9352
"92-19-j22-1","TA+qW","678.TA.92-19-j22-1.6.R","Vernier"," village","19874",9352
"92-19-j22-1","TA+jp000","679.TA.92-19-j22-1.6.R","Vernier"," village","18357",9352
"92-19-j22-1","TA+jp000","68.TA.92-19-j22-1.1.H","Genève"," Jonction","18593",9352
"92-19-j22-1","TA+w0100","680.TA.92-19-j22-1.6.R","Vernier"," village","18362",9352
"92-19-j22-1","TA+jp000","681.TA.92-19-j22-1.6.R","Vernier"," village","18362",9352
"92-19-j22-1","TA+qW","682.TA.92-19-j22-1.6.R","Vernier"," village","20491",9352
"92-19-j22-1","TA+e3","683.TA.92-19-j22-1.6.R","Vernier"," village","20998",9352
"92-19-j22-1","TA+e3","684.TA.92-19-j22-1.6.R","Vernier"," village","21017",9352
"92-19-j22-1","TA+e3","685.TA.92-19-j22-1.6.R","Vernier"," village","21048",9352
"92-19-j22-1","TA+e3","686.TA.92-19-j22-1.6.R","Vernier"," village","21541",9352
"92-19-j22-1","TA+e3","687.TA.92-19-j22-1.6.R","Vernier"," village","21070",9352
"92-19-j22-1","TA+jp000","688.TA.92-19-j22-1.6.R","Vernier"," village","18379",9352
"92-19-j22-1","TA+w0100","689.TA.92-19-j22-1.6.R","Vernier"," village","18379",9352
"92-19-j22-1","TA+jp000","69.TA.92-19-j22-1.1.H","Genève"," Jonction","18061",9352
"92-19-j22-1","TA+jp000","690.TA.92-19-j22-1.6.R","Vernier"," village","18388",9352
"92-19-j22-1","TA+qW","691.TA.92-19-j22-1.6.R","Vernier"," village","20509",9352
"92-19-j22-1","TA+qW","692.TA.92-19-j22-1.6.R","Vernier"," village","20495",9352
"92-19-j22-1","TA+w0100","693.TA.92-19-j22-1.6.R","Vernier"," village","18388",9352
"92-19-j22-1","TA+w0100","694.TA.92-19-j22-1.6.R","Vernier"," village","19180",9352
"92-19-j22-1","TA+jp000","695.TA.92-19-j22-1.6.R","Vernier"," village","19180",9352
"92-19-j22-1","TA+qW","696.TA.92-19-j22-1.6.R","Vernier"," village","20521",9352
"92-19-j22-1","TA+jp000","697.TA.92-19-j22-1.6.R","Vernier"," village","18413",9352
"92-19-j22-1","TA+qW","698.TA.92-19-j22-1.6.R","Vernier"," village","20532",9352
"92-19-j22-1","TA+qW","699.TA.92-19-j22-1.6.R","Vernier"," village","19893",9352
"92-19-j22-1","TA+qV","7.TA.92-19-j22-1.1.H","Genève"," Jonction","17031",9352
"92-19-j22-1","TA+jp000","70.TA.92-19-j22-1.1.H","Genève"," Jonction","18190",9352
"92-19-j22-1","TA+w0100","700.TA.92-19-j22-1.6.R","Vernier"," village","18413",9352
"92-19-j22-1","TA+jp000","701.TA.92-19-j22-1.6.R","Vernier"," village","19209",9352
"92-19-j22-1","TA+w0100","702.TA.92-19-j22-1.6.R","Vernier"," village","19209",9352
"92-19-j22-1","TA+jp000","703.TA.92-19-j22-1.6.R","Vernier"," village","19191",9352
"92-19-j22-1","TA+w0100","704.TA.92-19-j22-1.6.R","Vernier"," village","19191",9352
"92-19-j22-1","TA+qW","705.TA.92-19-j22-1.6.R","Vernier"," village","20545",9352
"92-19-j22-1","TA+w0100","706.TA.92-19-j22-1.6.R","Vernier"," village","18301",9352
"92-19-j22-1","TA+jp000","707.TA.92-19-j22-1.6.R","Vernier"," village","18301",9352
"92-19-j22-1","TA+jp000","708.TA.92-19-j22-1.7.R","Vernier"," village","19201",9352
"92-19-j22-1","TA+w0100","709.TA.92-19-j22-1.7.R","Vernier"," village","19201",9352
"92-19-j22-1","TA+w0100","71.TA.92-19-j22-1.1.H","Genève"," Jonction","18190",9352
"92-19-j22-1","TA+qW","710.TA.92-19-j22-1.7.R","Vernier"," village","19770",9352
"92-19-j22-1","TA+e3","711.TA.92-19-j22-1.7.R","Vernier"," village","21480",9352
"92-19-j22-1","TA+qV","712.TA.92-19-j22-1.7.R","Vernier"," village","16744",9352
"92-19-j22-1","TA+qV","713.TA.92-19-j22-1.7.R","Vernier"," village","17525",9352
"92-19-j22-1","TA+qV","714.TA.92-19-j22-1.7.R","Vernier"," village","17034",9352
"92-19-j22-1","TA+qV","715.TA.92-19-j22-1.7.R","Vernier"," village","17527",9352
"92-19-j22-1","TA+qV","716.TA.92-19-j22-1.7.R","Vernier"," village","17036",9352
"92-19-j22-1","TA+qV","717.TA.92-19-j22-1.7.R","Vernier"," village","16746",9352
"92-19-j22-1","TA+qW","718.TA.92-19-j22-1.7.R","Vernier"," village","20377",9352
"92-19-j22-1","TA+qV","719.TA.92-19-j22-1.7.R","Vernier"," village","16842",9352
"92-19-j22-1","TA+jp000","72.TA.92-19-j22-1.1.H","Genève"," Jonction","18167",9352
"92-19-j22-1","TA+w0100","720.TA.92-19-j22-1.7.R","Vernier"," village","18323",9352
"92-19-j22-1","TA+e3","721.TA.92-19-j22-1.7.R","Vernier"," village","21456",9352
"92-19-j22-1","TA+jp000","722.TA.92-19-j22-1.7.R","Vernier"," village","18323",9352
"92-19-j22-1","TA+jp000","723.TA.92-19-j22-1.7.R","Vernier"," village","19004",9352
"92-19-j22-1","TA+w0100","724.TA.92-19-j22-1.7.R","Vernier"," village","19004",9352
"92-19-j22-1","TA+qW","725.TA.92-19-j22-1.7.R","Vernier"," village","20519",9352
"92-19-j22-1","TA+e3","726.TA.92-19-j22-1.7.R","Vernier"," village","21412",9352
"92-19-j22-1","TA+qV","727.TA.92-19-j22-1.7.R","Vernier"," village","16748",9352
"92-19-j22-1","TA+qV","728.TA.92-19-j22-1.7.R","Vernier"," village","16807",9352
"92-19-j22-1","TA+qW","729.TA.92-19-j22-1.7.R","Vernier"," village","20439",9352
"92-19-j22-1","TA+w0100","73.TA.92-19-j22-1.1.H","Genève"," Jonction","18167",9352
"92-19-j22-1","TA+jp000","730.TA.92-19-j22-1.7.R","Vernier"," village","18410",9352
"92-19-j22-1","TA+w0100","731.TA.92-19-j22-1.7.R","Vernier"," village","18410",9352
"92-19-j22-1","TA+e3","732.TA.92-19-j22-1.7.R","Vernier"," village","21551",9352
"92-19-j22-1","TA+qW","733.TA.92-19-j22-1.7.R","Vernier"," village","20529",9352
"92-19-j22-1","TA+jp000","734.TA.92-19-j22-1.7.R","Vernier"," village","19188",9352
"92-19-j22-1","TA+w0100","735.TA.92-19-j22-1.7.R","Vernier"," village","19188",9352
"92-19-j22-1","TA+qV","736.TA.92-19-j22-1.7.R","Vernier"," village","16826",9352
"92-19-j22-1","TA+e3","737.TA.92-19-j22-1.7.R","Vernier"," village","21538",9352
"92-19-j22-1","TA+e3","738.TA.92-19-j22-1.7.R","Vernier"," village","20934",9352
"92-19-j22-1","TA+e3","739.TA.92-19-j22-1.7.R","Vernier"," village","21482",9352
"92-19-j22-1","TA+jp000","74.TA.92-19-j22-1.1.H","Genève"," Jonction","18145",9352
"92-19-j22-1","TA+e3","740.TA.92-19-j22-1.7.R","Vernier"," village","21416",9352
"92-19-j22-1","TA+e3","741.TA.92-19-j22-1.7.R","Vernier"," village","21436",9352
"92-19-j22-1","TA+e3","742.TA.92-19-j22-1.7.R","Vernier"," village","21460",9352
"92-19-j22-1","TA+qV","743.TA.92-19-j22-1.7.R","Vernier"," village","17529",9352
"92-19-j22-1","TA+qV","744.TA.92-19-j22-1.7.R","Vernier"," village","17038",9352
"92-19-j22-1","TA+jp000","745.TA.92-19-j22-1.7.R","Vernier"," village","19199",9352
"92-19-j22-1","TA+w0100","746.TA.92-19-j22-1.7.R","Vernier"," village","19199",9352
