stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
1401849,"Valleiry gare",46.1093189657449,5.96783182673899,,
1401852,"Saint-Julien-en-Genevois SNCF",46.1423230799875,6.08636452849506,,
8501857,"Vich poste",46.428676042751,6.25000164067305,,
8503040,"Collex Crest-d'El",46.2666653890194,6.13060655624411,,
8503046,"Versoix Machefer",46.2723597363574,6.14122464290388,,
8503049,"Genthod le Haut",46.2689506507303,6.14629114110702,,
8503080,"Genthod Rennex",46.2675534232304,6.15010898106506,,
8503085,"Genthod Pierre-Grise",46.2610511894579,6.14777336132602,,
8503217,"Bellevue GE mairie",46.2546227218443,6.15469937216755,,
8503218,"Bellevue GE Mollies",46.2524548850772,6.15204035892618,,
8503229,"Les Tuileries gare",46.2503428700043,6.14661453460935,,
8503243,"Bellevue GE Roselière",46.2544736469881,6.14134142389083,,
8503247,"Chambésy gare",46.2432297505276,6.14724335530832,,
8503320,"Chambésy Ravin",46.2452799145061,6.14329076805764,,
8503330,"Satigny Champvigny",46.2205050769705,6.03490004586069,,
8503331,"Grand-Saconnex Sonnex",46.228516023366,6.12347393288721,,
8503332,"Genève Pédiatrie",46.1899172502273,6.1488064239029,,
8503333,"Genève Aubépine",46.1872742099412,6.14741403521232,,
8503419,"Dardagny Le Roulave",46.2013834636576,5.98133350546119,,
8504812,"Satigny Nant-d'Avril",46.2258064779927,6.05703453446448,,
8504813,"Satigny Bergère",46.2236437173587,6.05750165841229,,
8507345,"Chêne-Bourg gare-Tour",46.1958123268868,6.19987564781221,,
8507347,"Genève-Eaux-Vives gare/Vadier",46.2028880711247,6.16991683308265,,
8507355,"Genève Pré-Picot",46.203901481856,6.17477671877041,,
8507414,"Chambésy Plage du Vengeron",46.2458763114591,6.15197747685629,,
8507416,"Satigny Champ Magnin",46.2169435904803,6.03576242853357,,
8507418,"Puplinge Brolliets",46.2145504898769,6.2337780666396,,
8507420,"Presinge L'Avenir",46.2201445879733,6.23990457687815,,
8507422,"Jussy Les Mévaux",46.2298769601447,6.2655245287848,,
8507424,"Jussy Petit-Lullier",46.2329529257934,6.26794099689942,,
8507426,"Jussy Lullier-Plantais",46.2299142456089,6.25964954682584,,
8507428,"Jussy Lullier",46.2275217103234,6.2561281509116,,
8507430,"Vésenaz Pointe à la Bise",46.2449009505733,6.19350659244691,,
8507432,"Sézegnin Mairie d'Avusy",46.1447566694681,6.00707922150764,,
8508036,"Dardagny Route de Malval",46.1997731149756,5.98492676659817,,
8508038,"Dardagny douane",46.1961294491629,5.99221210355339,,
8508093,"Satigny Choully-Nord",46.2247499676383,6.03038151998094,,
8508099,"Grand-Saconnex temple",46.2345871566049,6.12789364408569,,
8508108,"Vernier Etang-Place",46.2162971528058,6.10483389073913,,
8508109,"Vernier Etang-Casa Bamba",46.2189325817479,6.10274081612684,,
8508111,"Confignon Evaux-Stades",46.1870192275685,6.08506197133291,,
8508113,"Vandoeuvres Sous Pressy",46.2271426237335,6.20984694746732,,
8508128,"Bernex Hainard",46.1760352056226,6.06649379440757,,
8508130,"Bernex Luchepelet",46.1783802235251,6.07323115903941,,
8508132,"Bernex Pré-Marais",46.1795869046415,6.07792036482316,,
8508134,"Bernex Vailly",46.1749963991528,6.06076254289409,,
8508248,"Vandoeuvres Centre communal",46.2239482491537,6.20597520859223,,
8508288,"Pregny Palud",46.2371595734307,6.1357269533643,,
8508290,"Versoix Nant-de-Crève-Coeur",46.2747316890519,6.16066418565493,,
8509315,"Thônex Belle-Terre-Ecole",46.2019492506384,6.21038593663787,,
8509319,"Thônex Belle-Terre-Pl. Turin",46.2039760880423,6.21411394506748,,
8509321,"Thônex Belle-Terre-Pl. Araire",46.20604015235,6.21787788610847,,
8510219,"Chambésy Pierrière",46.2374205365163,6.14789014231297,,
8570000,"Nyon gare",46.3843750076066,6.23632928204685,,
8570030,"Gland gare nord",46.4200007792226,6.26900999208767,,
8579309,"Eysins centre",46.3809605017243,6.20506791015514,,
8579316,"Bogis-Bossey",46.3520184853677,6.16519169468752,,
8579317,"Chavannes-de-Bogis village",46.3435728834879,6.16212843956825,,
8587028,"Aire-la-Ville centre",46.1897990934931,6.04375743456334,,
8587029,"Anières village",46.2769110629372,6.22324981150825,,
8587030,"Athenaz village",46.1545770704378,6.00699837313206,,
8587031,"Avully village",46.1695718933325,6.00110542486741,,
8587032,"Avusy village",46.1518265390896,5.99349669440986,,
8587033,"Bardonnex village",46.1490011895663,6.10428591841574,,
8587034,"Bernex place",46.1768749450123,6.07605186903193,,
8587035,"Bossy",46.2790841414763,6.11444586428055,,
8587036,"Vessy Plateau de Pinchat",46.1717243415511,6.14247330114898,,
8587037,"Carouge GE Tours",46.1835053256362,6.13531372833355,,
8587038,"Cartigny village",46.1729747135407,6.0200239447536,,
8587039,"Chambésy fontaine",46.2430744319527,6.14064073796912,,
8587040,"Chancy village",46.1501587291554,5.96991591819844,,
8587042,"Vandoeuvres Chougny",46.2185969445246,6.19840241074605,,
8587043,"Choulex village",46.222947638341,6.22295336746445,,
8587044,"Collex centre",46.2700311489088,6.12234205562906,,
8587045,"Collonge-Bellerive Collonge",46.2539332472373,6.20473553349997,,
8587046,"Cologny chemin des Fours",46.2174843546123,6.18322088244231,,
8587047,"Cologny croisée",46.2123499884603,6.18421801240782,,
8587048,"Bellevue GE Colovrex",46.2561693495655,6.13420880053393,,
8587050,"Bardonnex Compesières",46.151596284755,6.12236002193474,,
8587051,"Confignon mairie",46.1734350423377,6.0845948473851,,
8587053,"Corsier GE village",46.2630013195178,6.22379778383164,,
8587054,"Meinier Corsinge-village",46.2402475570612,6.24471056364885,,
8587055,"Dardagny château",46.1946992753949,5.99491603255897,,
8587056,"Chêne-Bougeries Malagnou",46.193306374731,6.17664521456164,,
8587057,"Genève Cornavin",46.2097328931811,6.14243736853761,,
8587058,"Genève Nations",46.2223012713506,6.13914055144443,,
8587059,"Genève plage",46.2115853868196,6.17237821696148,,
8587061,"Genève Rive",46.2018622068667,6.15281291007063,,
8587062,"Genève Jonction",46.2007865831646,6.12969027465418,,
8587064,"Genthod village",46.264845805454,6.15557073799326,,
8587065,"Genthod-Bellevue gare",46.256945752659,6.15324410140707,,
8587066,"Gy temple",46.2525107902537,6.25793376463293,,
8587067,"Hermance village",46.3009963729967,6.24409072610273,,
8587068,"Jussy Meurets",46.2364388117944,6.27207324720694,,
8587069,"Vésenaz Capite",46.2346617211085,6.2037473866873,,
8587070,"Croix-de-Rozon douane",46.1442649810326,6.1376313817669,,
8587071,"Vésenaz Pallanterie",46.2479450131365,6.2164675311122,,
8587072,"Cartigny Petite-Grave",46.1734785867542,6.04151164635273,,
8587073,"La Plaine gare",46.1784921847432,5.99976693509389,,
8587074,"Laconnex village",46.155933616727,6.03656192913654,,
8587075,"Lancy-Bachet gare",46.1737274113296,6.1296094262786,,
8587076,"Bernex Lully-Croisée",46.1628589488423,6.07081469092479,,
8587077,"Meinier La Tour",46.2457272128287,6.23159516049888,,
8587078,"Mies centre",46.305985921865,6.1725938126297,,
8587080,"Onex Salle communale",46.1833684965929,6.10012671864969,,
8587081,"Perly village",46.1564127558192,6.09269765124899,,
8587082,"Petit-Lancy place",46.1903960933394,6.11933269942684,,
8587083,"Plan-les-Ouates mairie",46.1686013977983,6.11818285586301,,
8587084,"Pregny village",46.2345685154632,6.13956275962803,,
8587085,"Presinge village",46.2191314769121,6.25346913767024,,
8587086,"Puplinge mairie",46.2109202368974,6.23207126759953,,
8587087,"Russin village",46.1884931337224,6.01364590623547,,
8587089,"Sézegnin village",46.144202741677,6.01135520226064,,
8587091,"Soral mairie",46.1427961134755,6.04039773540027,,
8587093,"Troinex mairie",46.1602768289856,6.14842014833068,,
8587094,"Vandoeuvres village",46.2214062891086,6.20287602086158,,
8587095,"Versoix gare",46.2798912629841,6.16518271153468,,
8587097,"Vésenaz village",46.2393963596073,6.19751307861464,,
8587381,"Satigny Bourdigny-Dessus",46.227242056535,6.03892449833411,,
8587382,"Choulex Chevrier",46.22101472979,6.22463321704599,,
8587384,"Cologny Gradelle",46.2060898878825,6.17946592455417,,
8587385,"Cologny mairie",46.2193241559154,6.18518819291481,,
8587386,"Confignon croisée",46.1787036664221,6.08942778361434,,
8587387,"Genève Bel-Air",46.2047283614253,6.1430482229309,,
8587388,"Satigny Peney-Dessous",46.2008301059197,6.04376641771619,,
8587389,"Satigny gare",46.2143267140991,6.03741532865658,,
8587415,"Satigny Choully",46.2225809503093,6.02756080998841,,
8587416,"Satigny Peissy",46.2105659014073,6.02005987736497,,
8587418,"Petit-Lancy Les Esserts",46.1880951207658,6.11309839135418,,
8587419,"Satigny La Boverie",46.2079860214734,6.0273452143202,,
8587433,"Vésenaz Saint-Maurice",46.2533679958229,6.21667414362758,,
8587437,"Carouge GE Rondeau",46.1798668011167,6.13839494975851,,
8587477,"Chancy douane",46.1443645638552,5.96575671843239,,
8587575,"Commugny centre",46.3179366484428,6.17534265739949,,
8587577,"Coppet gare",46.3174154873771,6.18828738064545,,
8587707,"Chavannes-de-B. Champs-Blancs",46.3384069053213,6.16638645401557,,
8587900,"Chêne-Bougeries Conches",46.1844009255097,6.1741389149186,,
8587901,"Bernex Aigues-Vertes",46.1990891688234,6.0749020254681,,
8587902,"Grand-Lancy mairie",46.1840899549849,6.12183001591704,,
8587903,"Bernex Loëx-Hôpital",46.1988031524535,6.08580757301883,,
8587904,"Genève OMS",46.2312627195423,6.13360692929349,,
8587905,"Veyrier douane",46.1672824918047,6.18672431205087,,
8587906,"Veyrier école",46.1670025312751,6.18243036499218,,
8587907,"Genève Plainpalais",46.198144065585,6.14316500391785,,
8587914,"Grand-Saconnex place",46.2337855817935,6.1233661350531,,
8587918,"Meyrin CERN",46.2334438215308,6.05563316262106,,
8587924,"Vernier Blandonnet",46.2220029455576,6.09727007604579,,
8587925,"Meinier Le Carre-d'Amont",46.2361032815965,6.21715025072823,,
8588195,"Troinex ville",46.1592315026333,6.14435078009305,,
8588196,"Genève Appia",46.2265522377653,6.13728103880605,,
8588298,"Chavannes-des-Bois",46.3147413566927,6.13281641184335,,
8588310,"Thônex Sous-Moulin",46.1904582804504,6.1922130184376,,
8588655,"Tannay village",46.3093058298952,6.1753246910938,,
8588663,"Crans VD village",46.3584541251439,6.20528350582336,,
8588664,"Céligny village",46.3509954092313,6.19568051543479,,
8588665,"Céligny gare",46.3481182924764,6.19965106899115,,
8588667,"Founex village",46.3329613243252,6.19187165862959,,
8588679,"Prangins La Tuilière",46.3989911402992,6.24530345173646,,
8588801,"Troinex Les Crêts",46.165216971708,6.1469019955003,,
8588802,"Carouge GE Stade de Genève",46.1794376259387,6.12881890882846,,
8589097,"Veyrier Tournettes",46.163362914728,6.17891795223078,,
8589098,"Lancy-Pont-Rouge gare",46.1878090471733,6.12472259113231,,
8592619,"Aire-la-Ville Pont-de-Peney",46.1929083966284,6.04358675465934,,
8592620,"Aire-la-Ville Treulaz",46.1858811210935,6.04539236838067,,
8592621,"Anières Chavannes",46.2831879204491,6.22927750706553,,
8592622,"Anières Sous-Chevrens",46.2866395751855,6.23406552753056,,
8592623,"Anières Courbes",46.2808039168275,6.2271754493004,,
8592624,"Anières douane",46.2683793442345,6.23795523271133,,
8592625,"Anières Gravière",46.2888619284255,6.23702996796856,,
8592626,"Anières Marguerite",46.2728440701176,6.22061774772541,,
8592627,"Avully école",46.1671829504463,6.00513886049367,,
8592628,"Avully Martinet",46.1586652759005,5.98647186888707,,
8592629,"Avully Printanière",46.1736465434661,6.00551615291305,,
8592630,"Avully Gennecy",46.1682592318285,5.99594909513585,,
8592631,"Avully Touvière",46.1751021468163,5.99806911920667,,
8592632,"Athenaz école",46.1552677931397,6.00409681476395,,
8592634,"Avusy Eaumorte Hameau",46.1632758098432,6.0191346126222,,
8592635,"Avusy La Tuiliere",46.1491692210171,6.00645938396151,,
8592636,"Sézegnin Le Renfort",46.1443956834503,6.00941484124667,,
8592637,"Avusy Les Quoattes",46.1527786616512,5.99538315650677,,
8592638,"Athenaz Passeiry",46.1567301053887,6.00386325279004,,
8592639,"Avusy Sur-le-Moulin",46.143679928312,6.01931427567905,,
8592640,"Croix-de-Rozon Place",46.1455035295761,6.13646357189738,,
8592641,"Bardonnex Evordes",46.1507686058136,6.13843088236988,,
8592642,"Bardonnex Feuillat",46.1486215610669,6.11241567173816,,
8592643,"Bardonnex Route d'Annecy",46.1540730240756,6.13914953459727,,
8592644,"Bardonnex Charrot",46.1477627197177,6.11885659232619,,
8592645,"Bellevue GE chemin des Clys",46.2501813596219,6.13025621328325,,
8592647,"Bellevue GE Le Nant",46.2465161884796,6.12855839739603,,
8592648,"Bellevue GE Planet",46.2583680946098,6.12757025058336,,
8592649,"Bellevue GE Valavran",46.2567469945139,6.13940106287686,,
8592650,"Bernex église",46.1743930115354,6.07057214579804,,
8592651,"Bernex Blanchards",46.1979326586885,6.07998648997693,,
8592652,"Bernex Cottenets",46.1623798658808,6.05883116503297,,
8592654,"Bernex Chèvres",46.1997233737243,6.07625848154731,,
8592655,"Bernex Loëx-Lanance",46.1989523785714,6.08330127337579,,
8592656,"Bernex Lully",46.1629958289223,6.07161419152777,,
8592657,"Bernex mairie",46.1753882865333,6.0733569231792,,
8592658,"Bernex Maisonnette",46.163232257349,6.04890478114207,,
8592659,"Bernex Malpertuis",46.1821556788229,6.0644456355595,,
8592660,"Bernex P+R",46.1793692063979,6.08201668251932,,
8592661,"Bernex Pont-de-Lully",46.1634935717966,6.07558474508413,,
8592662,"Bernex Pré-Polly",46.1618696690489,6.06757177274867,,
8592663,"Bernex Saule",46.1736900877151,6.06480496167319,,
8592664,"Bernex Guillon",46.1723339792067,6.06087932388104,,
8592665,"Bernex Vuillonnex",46.1778390744237,6.07932173666659,,
8592667,"Carouge GE Gavard",46.1853587036737,6.13566407129441,,
8592668,"Carouge GE Ancienne",46.1812165041179,6.14082938417881,,
8592669,"Carouge GE Armes",46.1868015587535,6.14020954663268,,
8592670,"Carouge GE De Staël",46.1761347309608,6.13265471509219,,
8592673,"Carouge GE Fillion",46.1779137159957,6.14505146601476,,
8592674,"Carouge GE Fontenette",46.1846932361991,6.14592283184048,,
8592675,"Carouge GE Grange-Collomb",46.1755002538433,6.13820630354882,,
8592676,"Carouge GE Vüy",46.1763275607911,6.14799794014708,,
8592677,"Carouge GE Marché",46.1843325121451,6.14038920968953,,
8592678,"Carouge GE Moraines",46.1822738519872,6.14444959477432,,
8592679,"Lancy-Pont-Rouge gare/Etoile",46.1875851624535,6.12762414950042,,
8592680,"Carouge GE Rue des Mouettes",46.1886361689246,6.1371013757492,,
8592682,"Carouge GE Val-d'Arve",46.1846683587541,6.15001914953663,,
8592684,"Cartigny Croix-en-Champagne",46.172159797709,6.03337290987748,,
8592685,"Cartigny Eaumorte-Croisée",46.1662061913112,6.02495569566411,,
8592686,"Cartigny La Passe",46.1699078301048,6.02159599650103,,
8592687,"Cartigny Moulin-de-Vert",46.1749839582378,6.0222248172,,
8592688,"Chancy Les Bouveries",46.1513971450941,5.97540462458517,,
8592689,"Chancy Raclerets",46.149598632394,5.97252103252275,,
8592690,"Chancy usine",46.15663676747,5.98128858969698,,
8592691,"Chêne-Bougeries C.-Florissant",46.1871062948531,6.17016836136224,,
8592692,"Chêne-Bougeries Calandrini",46.1829455683062,6.1783070978375,,
8592693,"Chêne-Bougeries Castan",46.2062328772875,6.19642611712071,,
8592694,"Chêne-Bougeries Grangettes",46.1988342412615,6.18036423983841,,
8592695,"Chêne-Bougeries Fourches",46.204324248905,6.19079368028849,,
8592696,"Chêne-Bougeries L.-Sismondi",46.2018249023509,6.19559068390636,,
8592697,"Chêne-Bougeries Montagne",46.2046910588556,6.19945343962861,,
8592698,"Chêne-Bougeries Parc Stagni",46.1957750182634,6.18667939628665,,
8592699,"Chêne-Bougeries Rue Chêne-B.",46.1970124074275,6.18930247691665,,
8592700,"Chêne-Bougeries Seymaz",46.2068856502778,6.20107939029309,,
8592701,"Chêne-Bougeries Vallon",46.1921062132564,6.18189137582163,,
8592702,"Chêne-Bougeries Villette",46.1816145668789,6.18158594862499,,
8592703,"Chêne-Bougeries Ch.de l'Eperon",46.2040382597867,6.18702973924751,,
8592704,"Chêne-Bougeries Coll.Claparède",46.1901535629339,6.18658956475823,,
8592705,"Chêne-Bougeries Coq-d'Inde",46.2053625012338,6.19381201964356,,
8592706,"Chêne-Bougeries Grange-Falquet",46.1982746400266,6.18563735055693,,
8592707,"Chêne-Bourg De Haller",46.1998166385335,6.19705493781968,,
8592708,"Chêne-Bourg gare-Place",46.1969315738101,6.19418931206294,,
8592709,"Chêne-Bourg Peillonnex",46.1939779562442,6.1965518812605,,
8592711,"Chêne-Bourg Petit-Bel-Air",46.2040133910974,6.20325331328097,,
8592713,"Chêne-Bourg Place Favre",46.1953646217344,6.19247352987003,,
8592714,"Thônex Belle-Idée-Réception",46.2052878969304,6.20650521460993,,
8592715,"Chêne-Bourg Saut-du-Loup",46.2016632491565,6.20014514239748,,
8592716,"Chêne-Bourg Stade Trois-Chêne",46.1920502465377,6.19214115321486,,
8592717,"Choulex Bonvard",46.2329591396909,6.21142798236759,,
8592718,"Choulex Petit-Miolan",46.2203683400432,6.21805754916532,,
8592719,"Choulex Rouette",46.2309209435691,6.21310783194913,,
8592720,"Collex école",46.2721424057149,6.12523463084433,,
8592721,"Collex La Prêle",46.2676217329585,6.12477649004936,,
8592722,"Collex Seuchat",46.2739741655795,6.12262053336717,,
8592723,"Collex Vireloup",46.2637714154682,6.12471360797946,,
8592724,"Collonge-Bellerive Bellerive",46.2514113113236,6.20229211592682,,
8592725,"Collonge-Bellerive Bois-Caran",46.2483239560402,6.20081887886066,,
8592726,"Collonge-Bellerive La Gabiule",46.2599580925912,6.21247901125016,,
8592727,"Collonge-Bellerive Rte St-Mau",46.2566103478713,6.20754726033966,,
8592728,"Collonge-Bellerive Savonnière",46.2580761759084,6.20929897514393,,
8592729,"Vésenaz Bois-Galland",46.2468392303537,6.21265867430701,,
8592730,"Vésenaz Californie",46.240471227194,6.20955948657636,,
8592731,"Vésenaz Chemin des Princes",46.2330834174938,6.20195973927165,,
8592732,"Vésenaz Crêts-de-la-Capite",46.2356124096478,6.20783472123061,,
8592733,"Vésenaz église",46.2378492588913,6.1991749618905,,
8592734,"Vésenaz La Bise",46.2435714498447,6.19859105695574,,
8592735,"Vésenaz La Dame",46.2507217963424,6.21956671884285,,
8592736,"Vésenaz Mancy",46.2429004746268,6.20278618933316,,
8592737,"Vésenaz Petray",46.2453668894656,6.20627165263603,,
8592738,"Vésenaz Repentance",46.2552252285929,6.22341150825942,,
8592740,"Cologny Bessinge",46.2247810417625,6.19220403528476,,
8592741,"Cologny Boissier",46.233015064737,6.1909014781226,,
8592742,"Cologny Chemin du Righi",46.2161852685896,6.17651046726901,,
8592743,"Cologny Clos du Môlan",46.2052630288067,6.18354427594464,,
8592744,"Cologny Falquets",46.2132016053991,6.18649973322981,,
8592745,"Cologny Fraidieu",46.220983653534,6.18792805453175,,
8592747,"Cologny La Belotte",46.2353327970812,6.19398269954756,,
8592748,"Cologny Le-Fort",46.2090988038241,6.18069661649359,,
8592749,"Cologny Montalègre",46.2214000739031,6.18031034092136,,
8592750,"Cologny Rippaz",46.2285098089654,6.19657883071903,,
8592751,"Cologny Ruth",46.2273912053994,6.18517022660912,,
8592752,"Cologny Temple",46.2160858157616,6.18119068989992,,
8592753,"Cologny Tour-Carrée",46.2248494047738,6.18292443839851,,
8592754,"Confignon Bains de Cressy",46.1855204048342,6.08776590033848,,
8592755,"Confignon Cressy",46.1822862912529,6.0882779400505,,
8592756,"Confignon Croix-de-Chavant",46.1720353820157,6.08248380646713,,
8592757,"Confignon Berthet",46.1832316672092,6.09091000383334,,
8592758,"Confignon La Dode",46.1807811196731,6.09468292802717,,
8592759,"Confignon Les Oulaines",46.168470752861,6.07925885459669,,
8592760,"Corsier GE Corsier-Port",46.2642371940591,6.21436547334707,,
8592761,"Anières Foyer",46.2717512083864,6.23294263342525,,
8592762,"Corsier GE Le Soleil",46.259579230069,6.22832529286423,,
8592763,"Corsier GE Maisons-Neuves",46.2616349936293,6.23006802451567,,
8592764,"Anières Nant-d'Aisy",46.2707700980419,6.21905467913083,,
8592765,"Corsier GE Prés-Palais",46.2666405486947,6.21653939633494,,
8592766,"Dardagny Essertines",46.2052008584484,5.98731628525426,,
8592767,"Dardagny La Donzelle",46.1844879969414,6.00821109876579,,
8592768,"La Plaine école",46.1779012757408,6.00312663425696,,
8592769,"Dardagny Le Moulin",46.1814777331299,6.0073038003287,,
8592770,"Dardagny Les Tilleuls",46.1912045202952,5.99736843328495,,
8592771,"Dardagny Malval-Hameau",46.2109824007828,5.98926562942107,,
8592773,"Genève 31 Décembre",46.201700553782,6.16211945641541,,
8592774,"Genève Acacias",46.192641003472,6.13829613507724,,
8592775,"Genève-Aéroport Terminal",46.2308898729206,6.11013395091618,,
8592776,"Genève Gos",46.187902332204,6.15473530477892,,
8592777,"Genève Alpes",46.209024204595,6.14718945639126,,
8592778,"Genève Amandolier",46.2000093853042,6.16768002802488,,
8592779,"Genève Athénée",46.1981565012595,6.14892320488985,,
8592780,"Genève Augustins",46.1918388161971,6.14400043713219,,
8592782,"Genève Bains",46.1997482443556,6.13754155023848,,
8592785,"Genève Baulacre",46.2164649787026,6.13922139982001,,
8592786,"Genève Beau-Séjour",46.1887605470588,6.15001914953663,,
